[INFO] No checkpoint found at None. Starting from scratch.
Start_epoch: 0, start_step: 0
Starting epoch 1/100...
Epoch 1:   0%|                                                                                                                                                                                         | 31/84952 [01:41<24:35:45,  1.04s/it, Loss=2.2e+4]
Global Max: 0.08295333385467529
Global Max: 0.14542563259601593
Global Max: 0.1372416466474533
Global Max: 0.09738818556070328
Global Max: 0.21423646807670593
Global Max: 0.11035729944705963
Global Max: 0.16084617376327515
Global Max: 0.11820487678050995
Global Max: 0.21485091745853424
Global Max: 0.22445379197597504
Global Max: 0.11691044270992279
Global Max: 0.09567543119192123
Global Max: 0.1875942498445511
Global Max: 0.18334388732910156
Global Max: 0.14598330855369568
Global Max: 0.11321903020143509
Global Max: 0.23647154867649078
Global Max: 0.17626731097698212
Global Max: 0.1596931368112564
Global Max: 0.2510110139846802
Global Max: 0.12671998143196106
Global Max: 0.12422952055931091
Global Max: 0.11475419998168945
Global Max: 0.0950368344783783
Global Max: 0.10448626428842545
Global Max: 0.11368326097726822
Global Max: 0.12448445707559586
Global Max: 0.12530305981636047
Global Max: 0.3536076545715332
Global Max: 0.1504412144422531
Global Max: 0.15292619168758392
Global Max: 0.1902683824300766
Global Max: 0.14306174218654633
Global Max: 0.18483524024486542
Global Max: 0.09166768938302994
Global Max: 0.1318640410900116
Global Max: 0.15246057510375977
Global Max: 0.21302682161331177
Global Max: 0.1389242261648178
Global Max: 0.13895680010318756
Global Max: 0.16125082969665527
Global Max: 0.08190757036209106
Global Max: 0.10174571722745895
Global Max: 0.12367744743824005
Global Max: 0.09629105776548386
Global Max: 0.1081036925315857
Global Max: 0.10941753536462784
Global Max: 0.10786497592926025
Global Max: 0.1901312917470932
Global Max: 0.2324443906545639
Global Max: 0.10763557255268097
Global Max: 0.15795740485191345
Global Max: 0.14537200331687927
Global Max: 0.16995419561862946
Global Max: 0.10930202901363373
Global Max: 0.10002279281616211
Global Max: 0.15856602787971497
Global Max: 0.10701264441013336
Global Max: 0.16273146867752075
Global Max: 0.07394323498010635
Global Max: 0.08102565258741379
Global Max: 0.3766038119792938
Global Max: 0.16042369604110718
Global Max: 0.0859430581331253
Global Max: 0.3255653381347656
Global Max: 0.18803901970386505
Global Max: 0.16108129918575287
Global Max: 0.22205433249473572
Global Max: 0.15151172876358032
Global Max: 0.231423020362854
Global Max: 0.07547052949666977
Global Max: 0.08387459814548492
Global Max: 0.10722044855356216
Global Max: 0.15875473618507385
Global Max: 0.1886923611164093
Global Max: 0.187115877866745
Global Max: 0.11116702854633331
Global Max: 0.12650862336158752
Global Max: 0.2891658842563629
Global Max: 0.08335920423269272
Global Max: 0.09137170761823654
Global Max: 0.13631199300289154
Global Max: 0.09496687352657318
Global Max: 0.10583741217851639
Global Max: 0.09799936413764954
Global Max: 0.09981901943683624
Global Max: 0.32333844900131226
Global Max: 0.1496420055627823
Global Max: 0.25514307618141174
Global Max: 0.11346147209405899
Global Max: 0.1645897775888443
Global Max: 0.17015127837657928
Global Max: 0.18217426538467407
Global Max: 0.12972095608711243
Global Max: 0.19245204329490662
Global Max: 0.08115382492542267
Global Max: 0.14106883108615875
Global Max: 0.2047460526227951
Global Max: 0.1119537428021431
Global Max: 0.1352962702512741
Global Max: 0.1573113352060318
Global Max: 0.16182824969291687
Global Max: 0.1786021590232849
Global Max: 0.10645648837089539
Global Max: 0.2006097435951233
Global Max: 0.3544747829437256
Global Max: 0.4099595546722412
Global Max: 0.13377253711223602
Global Max: 0.3577769994735718
Global Max: 0.10177379846572876
Global Max: 0.11884145438671112
Global Max: 0.08311773836612701
Global Max: 0.08635012805461884
Global Max: 0.14143310487270355
Global Max: 0.10713516920804977
Global Max: 0.21974828839302063
Global Max: 0.15128102898597717
Global Max: 0.2494238018989563
Global Max: 0.09388759732246399
Global Max: 0.2592422068119049
Global Max: 0.2674480378627777
Global Max: 0.1448977291584015
Global Max: 0.1451750099658966
Global Max: 0.1364048570394516
Global Max: 0.3042168915271759
Global Max: 0.11153756082057953
Global Max: 0.1488146185874939
Global Max: 0.14563201367855072
Global Max: 0.12593935430049896
Global Max: 0.10429438203573227
Global Max: 0.19094029068946838
Global Max: 0.17912498116493225
Global Max: 0.13020694255828857
Global Max: 0.08722794055938721
Global Max: 0.12757658958435059
Global Max: 0.11086075752973557
Global Max: 0.11304307729005814
Global Max: 0.20830568671226501
Global Max: 0.13442565500736237
Global Max: 0.1631055772304535
Global Max: 0.15699467062950134
Global Max: 0.07736746221780777
Global Max: 0.07017043232917786
Global Max: 0.11391353607177734
Global Max: 0.16681046783924103
Global Max: 0.08157681673765182
Global Max: 0.12057890743017197
Global Max: 0.0928884968161583
Global Max: 0.15315720438957214
Global Max: 0.098790742456913
Global Max: 0.1301257312297821
Global Max: 0.1039586067199707
Global Max: 0.10949039459228516
Global Max: 0.11432647705078125
Global Max: 0.18288663029670715
Global Max: 0.11615035682916641
Global Max: 0.12135856598615646
Global Max: 0.14588356018066406
Global Max: 0.09377148747444153
Global Max: 0.11731300503015518
Global Max: 0.1319369226694107
Global Max: 0.13520672917366028
Global Max: 0.14040608704090118
Global Max: 0.22572438418865204
Global Max: 0.04973085969686508
Global Max: 0.15598204731941223
Global Max: 0.17913690209388733
Global Max: 0.1641046106815338
Global Max: 0.07544977217912674
Global Max: 0.12027724087238312
Global Max: 0.11773806810379028
Global Max: 0.15227806568145752
Global Max: 0.21418753266334534
Global Max: 0.07647889107465744
Global Max: 0.16212625801563263
Global Max: 0.07409089803695679
Global Max: 0.12655438482761383
Global Max: 0.26483744382858276
Global Max: 0.1536402553319931
Global Max: 0.1240391656756401
Global Max: 0.14328588545322418
Global Max: 0.22737017273902893
Global Max: 0.09100206941366196
Global Max: 0.16561098396778107
Global Max: 0.23355795443058014
Global Max: 0.15490959584712982
Global Max: 0.25249332189559937
Global Max: 0.15224111080169678
Global Max: 0.0701206773519516
Global Max: 0.10861267149448395
Global Max: 0.11578726023435593
Global Max: 0.1973533183336258
Global Max: 0.1601661592721939
Global Max: 0.24037384986877441
Global Max: 0.21828009188175201
Global Max: 0.22614800930023193
Global Max: 0.11976678669452667
Global Max: 0.14277513325214386
Global Max: 0.13875433802604675
Global Max: 0.11636235564947128
Global Max: 0.11152958124876022
Global Max: 0.19803541898727417
Global Max: 0.13886992633342743
Global Max: 0.18316729366779327
Global Max: 0.06771282851696014
Global Max: 0.16560553014278412
Global Max: 0.1450727880001068
Global Max: 0.16109497845172882
Global Max: 0.12117436528205872
Global Max: 0.07885532826185226
Global Max: 0.11744771897792816
Global Max: 0.16069959104061127
Global Max: 0.11199463158845901
Global Max: 0.16297022998332977
Global Max: 0.11356735974550247
Global Max: 0.15196110308170319
Global Max: 0.11451484262943268
Global Max: 0.17733748257160187
Global Max: 0.15844959020614624
Global Max: 0.09623995423316956
Global Max: 0.18688373267650604
Global Max: 0.20796670019626617
Global Max: 0.1245240718126297
Global Max: 0.1877562552690506
Global Max: 0.15454231202602386
Global Max: 0.13097047805786133
Global Max: 0.08994583040475845
Global Max: 0.18411855399608612
Global Max: 0.0931813195347786
Global Max: 0.14978201687335968
Global Max: 0.1544354259967804
Global Max: 0.1301267296075821
Global Max: 0.2254597395658493
Global Max: 0.19644488394260406
Global Max: 0.2571163475513458
Global Max: 0.1490679383277893
Global Max: 0.11250385642051697
Global Max: 0.24121999740600586
Global Max: 0.13357318937778473
Global Max: 0.17195285856723785
Global Max: 0.5870077013969421
Global Max: 0.1939600259065628
Global Max: 0.07375991344451904
Global Max: 0.11119493097066879
Global Max: 0.15681149065494537
Global Max: 0.14551927149295807
Global Max: 0.19747836887836456
Global Max: 0.13710594177246094
Global Max: 0.15179511904716492
Global Max: 0.09060344845056534
Global Max: 0.13386201858520508
Global Max: 0.2147378921508789
Global Max: 0.114458829164505
Global Max: 0.13723918795585632
Global Max: 0.2626122534275055
Global Max: 0.2097737044095993
Global Max: 0.13945075869560242
Global Max: 0.1770506650209427
Global Max: 0.20865723490715027
Global Max: 0.13251188397407532
Global Max: 0.19685040414333344
Global Max: 0.27651453018188477
Global Max: 0.1180112361907959
Global Max: 0.13450783491134644
Global Max: 0.10684821009635925
Global Max: 0.12066743522882462
Global Max: 0.10720310360193253
Global Max: 0.0870046317577362
Global Max: 0.2103513777256012
Global Max: 0.10080434381961823
Global Max: 0.13555942475795746
Global Max: 0.14357474446296692
Global Max: 0.31554171442985535
Global Max: 0.18840858340263367
Global Max: 0.27371707558631897
Global Max: 0.10298968851566315
Global Max: 0.21963275969028473
Global Max: 0.1849084198474884
Global Max: 0.14816151559352875
Global Max: 0.15673160552978516
Global Max: 0.12190338969230652
Global Max: 0.151474729180336
Global Max: 0.2160576730966568
Global Max: 0.14417549967765808
Global Max: 0.1462644785642624
Global Max: 0.16476371884346008
Global Max: 0.18318061530590057
Global Max: 0.18633779883384705
Global Max: 0.11015547066926956
Global Max: 0.2352064996957779
Global Max: 0.2846575081348419
Global Max: 0.09947856515645981
Global Max: 0.11145490407943726
Global Max: 0.09624195098876953
Global Max: 0.2554575800895691
Global Max: 0.12026368081569672
Global Max: 0.22581860423088074
Global Max: 0.22189585864543915
Global Max: 0.1369718611240387
Global Max: 0.13383106887340546
Global Max: 0.18238034844398499
Global Max: 0.12587466835975647
Global Max: 0.5428996682167053
Global Max: 0.2707699239253998
Global Max: 0.07882891595363617
Global Max: 0.1499190628528595
Global Max: 0.2227836549282074
Global Max: 0.09461275488138199
Global Max: 0.14193512499332428
Global Max: 0.13405704498291016
Global Max: 0.08666393160820007
Global Max: 0.08491835743188858
Global Max: 0.15181387960910797
Global Max: 0.3974669575691223
Global Max: 0.13357502222061157
Global Max: 0.10415897518396378
Global Max: 0.12381777167320251
Global Max: 0.20195871591567993
Global Max: 0.30799371004104614
Global Max: 0.5380160212516785
Global Max: 0.151495561003685
Global Max: 0.13703002035617828
Global Max: 0.1959247887134552
Global Max: 0.22170569002628326
Global Max: 0.10250645130872726
Global Max: 0.2944497764110565
Global Max: 0.1560138612985611
Global Max: 0.13467681407928467
Global Max: 0.1544952243566513
Global Max: 0.46489086747169495
Global Max: 0.338561087846756
Global Max: 0.16901318728923798
Global Max: 0.12123380601406097
Global Max: 0.2508281469345093
Global Max: 0.10524985194206238
Global Max: 0.2723552882671356
Global Max: 0.17889061570167542
Global Max: 0.1104205772280693
Global Max: 0.13125234842300415
Global Max: 0.22860419750213623
Global Max: 0.1292693167924881
Global Max: 0.14993028342723846
Global Max: 0.13791215419769287
Global Max: 0.19682909548282623
Global Max: 0.12680880725383759
Global Max: 0.12628771364688873
Global Max: 0.22952817380428314
Global Max: 0.08385226130485535
Global Max: 0.13735431432724
Global Max: 0.21044953167438507
Global Max: 0.10230442881584167
Global Max: 0.1882530301809311
Global Max: 0.10250654816627502
Global Max: 0.09216146171092987
Global Max: 0.1720113754272461
Global Max: 0.1240243911743164
Global Max: 0.12038441747426987
Global Max: 0.10508973896503448
Global Max: 0.14575065672397614
Global Max: 0.18628771603107452
Global Max: 0.12563204765319824
Global Max: 0.10872199386358261
Global Max: 0.1925334483385086
Global Max: 0.153281569480896
Global Max: 0.12985540926456451
Global Max: 0.1504075527191162
Global Max: 0.11452354490756989
Global Max: 0.08723144978284836
Global Max: 0.1441691517829895
Global Max: 0.14034241437911987
Global Max: 0.16993515193462372
Global Max: 0.12713107466697693
Global Max: 0.21810553967952728
Global Max: 0.11235859245061874
Global Max: 0.15523208677768707
Global Max: 0.14178720116615295
Global Max: 0.11774365603923798
Global Max: 0.08191470056772232
Global Max: 0.14583376049995422
Global Max: 0.1900959312915802
Global Max: 0.12923552095890045
Global Max: 0.12505033612251282
Global Max: 0.1306011825799942
Global Max: 0.132009819149971
Global Max: 0.09491094201803207
Global Max: 0.17759732902050018
Global Max: 0.161683589220047
Global Max: 0.2399112582206726
Global Max: 0.10185696184635162
Global Max: 0.12299319356679916
Global Max: 0.11658133566379547
Global Max: 0.10664995014667511
Global Max: 0.14806883037090302
Global Max: 0.11929763853549957
Global Max: 0.1408481001853943
Global Max: 0.09048794209957123
Global Max: 0.12570302188396454
Global Max: 0.11462770402431488
Global Max: 0.12859228253364563
Global Max: 0.11699847131967545
Global Max: 0.10713382810354233
Global Max: 0.10775085538625717
Global Max: 0.08647775650024414
Global Max: 0.12221568822860718
Global Max: 0.0768602043390274
Global Max: 0.14173445105552673
Global Max: 0.14011669158935547
Global Max: 0.1218373253941536
Global Max: 0.11653148382902145
Global Max: 0.31287217140197754
Global Max: 0.08503340929746628
Global Max: 0.18288786709308624
Global Max: 0.11470538377761841
Global Max: 0.1811782866716385
Global Max: 0.07697784155607224
Global Max: 0.2052713930606842
Global Max: 0.07224342972040176
Global Max: 0.15246258676052094
Global Max: 0.11544734984636307
Global Max: 0.12798546254634857
Global Max: 0.1523735523223877
Global Max: 0.3499237298965454
Global Max: 0.20858825743198395
Global Max: 0.34539878368377686
Global Max: 0.1049550250172615
Global Max: 0.07558628171682358
Global Max: 0.12157488614320755
Global Max: 0.15120543539524078
Global Max: 0.15903447568416595
Global Max: 0.32788097858428955
Global Max: 0.1924532651901245
Global Max: 0.1482938677072525
Global Max: 0.0973302349448204
Global Max: 0.10999539494514465
Global Max: 0.18279437720775604
Global Max: 0.12201536446809769
Global Max: 0.16204652190208435
Global Max: 0.17699074745178223
Global Max: 0.13928808271884918
Global Max: 0.17675089836120605
Global Max: 0.06730033457279205
Global Max: 0.12086381763219833
Global Max: 0.15629397332668304
Global Max: 0.1386071890592575
Global Max: 0.30502215027809143
Global Max: 0.11659198999404907
Global Max: 0.18264520168304443
Global Max: 0.2711792290210724
Global Max: 0.11046429723501205
Global Max: 0.1240183562040329
Global Max: 0.17547649145126343
Global Max: 0.14388233423233032
Global Max: 0.16119910776615143
Global Max: 0.20534028112888336
Global Max: 0.17221640050411224
Global Max: 0.1706998497247696
Global Max: 0.11161331087350845
Global Max: 0.1495942920446396
Global Max: 0.1554047167301178
Global Max: 0.09596262127161026
Global Max: 0.1995965987443924
Global Max: 0.1258837878704071
Global Max: 0.17660948634147644
Global Max: 0.1695929765701294
Global Max: 0.10467895865440369
Global Max: 0.18204477429389954
Global Max: 0.2719755172729492
Global Max: 0.19658000767230988
Global Max: 0.11205035448074341
Global Max: 0.16986700892448425
Global Max: 0.17005695402622223
Global Max: 0.3123713731765747
Global Max: 0.18214952945709229
Global Max: 0.08227582275867462
Global Max: 0.1480872631072998
Global Max: 0.18439090251922607
Global Max: 0.17856884002685547
Global Max: 0.2694980502128601
Global Max: 0.1444215476512909
Global Max: 0.158896803855896
Global Max: 0.1048370748758316
Global Max: 0.1540083885192871
Global Max: 0.4328315556049347
Global Max: 0.15914662182331085
Global Max: 0.10524452477693558
Global Max: 0.20303858816623688
Global Max: 0.20301984250545502
Global Max: 0.10636809468269348
Global Max: 0.14039303362369537
Global Max: 0.12499632686376572
Global Max: 0.16717126965522766
Global Max: 0.301554799079895
Global Max: 0.10932478308677673
Global Max: 0.23069901764392853
Global Max: 0.18887117505073547
Global Max: 0.1267823576927185
Global Max: 0.1555313616991043
Global Max: 0.13094690442085266
Global Max: 0.21597251296043396
Global Max: 0.0760565847158432
Global Max: 0.11585728079080582
Global Max: 0.13436494767665863
Global Max: 0.13666915893554688
Global Max: 0.18217287957668304
Global Max: 0.12822020053863525
Global Max: 0.11452986299991608
Global Max: 0.15640892088413239
Global Max: 0.1462380290031433
Global Max: 0.13679000735282898
Global Max: 0.09403637796640396
Global Max: 0.14029476046562195
Global Max: 0.11975938081741333
Global Max: 0.16650620102882385
Global Max: 0.15822181105613708
Global Max: 0.1744157373905182
Global Max: 0.09578469395637512
Global Max: 0.08874200284481049
Global Max: 0.06914512813091278
Global Max: 0.1901804506778717
Global Max: 0.11948411166667938
Global Max: 0.1211165189743042
Global Max: 0.08079411089420319
Global Max: 0.23348906636238098
Global Max: 0.11126524955034256
Global Max: 0.16622275114059448
Global Max: 0.15568016469478607
Global Max: 0.1188850924372673
Global Max: 0.11176270991563797
Global Max: 0.24716845154762268
Global Max: 0.10998829454183578
Global Max: 0.11914033442735672
Global Max: 0.09225629270076752
Global Max: 0.19588588178157806
Global Max: 0.10053613036870956
Global Max: 0.13368599116802216
Global Max: 0.12697504460811615
Global Max: 0.13438387215137482
Global Max: 0.2640812397003174
Global Max: 0.1986570507287979
Global Max: 0.15867140889167786
Global Max: 0.24369682371616364
Global Max: 0.17153958976268768
Global Max: 0.15536068379878998
Global Max: 0.08539152890443802
Global Max: 0.19857925176620483
Global Max: 0.20750659704208374
Global Max: 0.2122049778699875
Global Max: 0.10708843916654587
Global Max: 0.12603747844696045
Global Max: 0.12441184371709824
Global Max: 0.22622738778591156
Global Max: 0.3149285316467285
Global Max: 0.24066971242427826
Global Max: 0.08934575319290161
Global Max: 0.08930565416812897
Global Max: 0.10151945054531097
Global Max: 0.16444139182567596
Global Max: 0.09615182131528854
Global Max: 0.11230064183473587
Global Max: 0.1093960776925087
Global Max: 0.16133059561252594
Global Max: 0.12276966124773026
Global Max: 0.1384800374507904
Global Max: 0.19791026413440704
Global Max: 0.16886624693870544
Global Max: 0.12568846344947815
Global Max: 0.15105818212032318
Global Max: 0.15292774140834808
Global Max: 0.08430665731430054
Global Max: 0.07405873388051987
Global Max: 0.17852017283439636
Global Max: 0.16465972363948822
Global Max: 0.17766058444976807
Global Max: 0.20190277695655823
Global Max: 0.22519497573375702
Global Max: 0.08474461734294891
Global Max: 0.06796372681856155
Global Max: 0.2081199586391449
Global Max: 0.20735439658164978
Global Max: 0.12712469696998596
Global Max: 0.10607042163610458
Global Max: 0.08664675801992416
Global Max: 0.1534695327281952
Global Max: 0.11890016496181488
Global Max: 0.2742677330970764
Global Max: 0.13309569656848907
Global Max: 0.18353807926177979
Global Max: 0.16917645931243896
Global Max: 0.21649233996868134
Global Max: 0.06255292892456055
Global Max: 0.2730666697025299
Global Max: 0.09407377988100052
Global Max: 0.13556210696697235
Global Max: 0.17620396614074707
Global Max: 0.16512323915958405
Global Max: 0.1305256485939026
Global Max: 0.31205806136131287
Global Max: 0.15697503089904785
Global Max: 0.15342819690704346
Global Max: 0.2212408185005188
Global Max: 0.09954913705587387
Global Max: 0.15627717971801758
Global Max: 0.10563988983631134
Global Max: 0.13160844147205353
Global Max: 0.17142781615257263
Global Max: 0.15745726227760315
Global Max: 0.29501867294311523
Global Max: 0.09705537557601929
Global Max: 0.167415052652359
Global Max: 0.10480637103319168
Global Max: 0.09567537903785706
Global Max: 0.13889434933662415
Global Max: 0.19039331376552582
Global Max: 0.09704004973173141
Global Max: 0.11766791343688965
Global Max: 0.14937512576580048
Global Max: 0.09974783658981323
Global Max: 0.0860191136598587
Global Max: 0.1482815146446228
Global Max: 0.15683536231517792
Global Max: 0.14661374688148499
Global Max: 0.08986905962228775
Global Max: 0.20093949139118195
Global Max: 0.09383738785982132
Global Max: 0.11349054425954819
Global Max: 0.19229771196842194
Global Max: 0.0905323401093483
Global Max: 0.3332458734512329
Global Max: 0.08626532554626465
Global Max: 0.12530383467674255
Global Max: 0.1569555699825287
Global Max: 0.08758222311735153
Global Max: 0.13890869915485382
Global Max: 0.13859884440898895
Global Max: 0.22488786280155182
Global Max: 0.14736969769001007
Global Max: 0.11478009074926376
Global Max: 0.10747700929641724
Global Max: 0.17696377635002136
Global Max: 0.11755190789699554
Global Max: 0.12727640569210052
Global Max: 0.22580908238887787
Global Max: 0.10133799910545349
Global Max: 0.11179187148809433
Global Max: 0.2047921121120453
Global Max: 0.22020870447158813
Global Max: 0.19081641733646393
Global Max: 0.1330386847257614
Global Max: 0.22155745327472687
Global Max: 0.08033625036478043
Global Max: 0.08244222402572632
Global Max: 0.1588386744260788
Global Max: 0.1506970077753067
Global Max: 0.16842295229434967
Global Max: 0.17100153863430023
Global Max: 0.10824134945869446
Global Max: 0.17032422125339508
Global Max: 0.16408812999725342
Global Max: 0.16978655755519867
Global Max: 0.10254448652267456
Global Max: 0.11031808704137802
Global Max: 0.1893494427204132
Global Max: 0.1587963104248047
Global Max: 0.10683101415634155
Global Max: 0.15381792187690735
Global Max: 0.14970876276493073
Global Max: 0.08811593055725098
Global Max: 0.13539543747901917
Global Max: 0.09992939978837967
Global Max: 0.11705165356397629
Global Max: 0.08098418265581131
Global Max: 0.11564403772354126
Global Max: 0.1766345202922821
Global Max: 0.10981346666812897
Global Max: 0.13111881911754608
Global Max: 0.07502267509698868
Global Max: 0.13841623067855835
Global Max: 0.12091952562332153
Global Max: 0.15655936300754547
Global Max: 0.17945338785648346
Global Max: 0.18769103288650513
Global Max: 0.09413500875234604
Global Max: 0.18431638181209564
Global Max: 0.2505539655685425
Global Max: 0.1531509906053543
Global Max: 0.13427412509918213
Global Max: 0.08226656168699265
Global Max: 0.09736268222332001
Global Max: 0.18348972499370575
Global Max: 0.16186508536338806
Global Max: 0.09013279527425766
Global Max: 0.09175263345241547
Global Max: 0.07118209451436996
Global Max: 0.13263581693172455
Global Max: 0.15063661336898804
Global Max: 0.1344713419675827
Global Max: 0.15083624422550201
Global Max: 0.19877804815769196
Global Max: 0.12168041616678238
Global Max: 0.12119773775339127
Global Max: 0.07153817266225815
Global Max: 0.10959506034851074
Global Max: 0.2546297609806061
Global Max: 0.21029900014400482
Global Max: 0.14964354038238525
Global Max: 0.16033029556274414
Global Max: 0.08553986996412277
Global Max: 0.23311762511730194
Global Max: 0.13490557670593262
Global Max: 0.10196499526500702
Global Max: 0.09874992817640305
Global Max: 0.15971742570400238
Global Max: 0.1324772983789444
Global Max: 0.1312306821346283
Global Max: 0.08052904158830643
Global Max: 0.13909368216991425
Global Max: 0.1523510217666626
Global Max: 0.15662607550621033
Global Max: 0.20782209932804108
Global Max: 0.1849304586648941
Global Max: 0.08090680837631226
Global Max: 0.0953633263707161
Global Max: 0.1201474592089653
Global Max: 0.13164670765399933
Global Max: 0.1820497065782547
Global Max: 0.1465149074792862
Global Max: 0.12623493373394012
Global Max: 0.16559681296348572
Global Max: 0.12189481407403946
Global Max: 0.17021551728248596
Global Max: 0.0831126943230629
Global Max: 0.08580585569143295
Global Max: 0.14175604283809662
Global Max: 0.1718844622373581
Global Max: 0.09714061766862869
Global Max: 0.11553650349378586
Global Max: 0.15171755850315094
Global Max: 0.07245095819234848
Global Max: 0.07802612334489822
Global Max: 0.1558716595172882
Global Max: 0.1737016886472702
Global Max: 0.11019580811262131
Global Max: 0.15177005529403687
Global Max: 0.18903864920139313
Global Max: 0.1421154886484146
Global Max: 0.08458632230758667
Global Max: 0.1307706981897354
Global Max: 0.18018855154514313
Global Max: 0.1259816735982895
Global Max: 0.10867258161306381
Global Max: 0.11338189244270325
Global Max: 0.08486083894968033
Global Max: 0.2169644981622696
Global Max: 0.22345693409442902
Global Max: 0.13720713555812836
Global Max: 0.12955744564533234
Global Max: 0.12281294912099838
Global Max: 0.23980513215065002
Global Max: 0.14563564956188202
Global Max: 0.14325863122940063
Global Max: 0.1726973056793213
Global Max: 0.08686451613903046
Global Max: 0.12396757304668427
Global Max: 0.2165064662694931
Global Max: 0.1523648351430893
Global Max: 0.14006038010120392
Global Max: 0.10026705265045166
Global Max: 0.20082426071166992
Global Max: 0.13869601488113403
Global Max: 0.10116695612668991
Global Max: 0.17997831106185913
Global Max: 0.14662142097949982
Global Max: 0.12936146557331085
Global Max: 0.12366562336683273
Global Max: 0.21830978989601135
Global Max: 0.29283273220062256
Global Max: 0.15115483105182648
Global Max: 0.14268474280834198
Global Max: 0.12041138112545013
Global Max: 0.12743620574474335
Global Max: 0.1304478794336319
Global Max: 0.0646030604839325
Global Max: 0.10676523298025131
Global Max: 0.14307627081871033
Global Max: 0.2628922164440155
Global Max: 0.13558907806873322
Global Max: 0.09571278840303421
Global Max: 0.13614244759082794
Global Max: 0.17000731825828552
Global Max: 0.11542010307312012
Global Max: 0.13575761020183563
Global Max: 0.3112209737300873
Global Max: 0.12772616744041443
Global Max: 0.1729983389377594
Global Max: 0.16359110176563263
Global Max: 0.141039177775383
Global Max: 0.18672490119934082
Global Max: 0.13001421093940735
Global Max: 0.1366616040468216
Global Max: 0.11297032237052917
Global Max: 0.12467054277658463
Global Max: 0.15566377341747284
Global Max: 0.08141070604324341
Global Max: 0.24990028142929077
Global Max: 0.19214193522930145
Global Max: 0.11989625543355942
Global Max: 0.14049901068210602
Global Max: 0.1592620611190796
Global Max: 0.09253048896789551
Global Max: 0.07478161156177521
Global Max: 0.18616043031215668
Global Max: 0.10818758606910706
Global Max: 0.17729905247688293
Global Max: 0.1012338399887085
Global Max: 0.17025576531887054
Global Max: 0.10292766243219376
Global Max: 0.11576485633850098
Global Max: 0.13535909354686737
Global Max: 0.1359105259180069
Global Max: 0.21177417039871216
Global Max: 0.14060162007808685
Global Max: 0.07886242121458054
Global Max: 0.4052436351776123
Global Max: 0.16419360041618347
Global Max: 0.16042807698249817
